match_id,season,matchday,match_datetime,home_team,away_team,home_team_id,away_team_id,home_goals,away_goals,result,venue,attendance,home_elo,home_pi,home_points_l5,home_points_l10,home_goals_scored_l5,home_goals_conceded_l5,away_elo,away_pi,away_points_l5,away_points_l10,away_goals_scored_l5,away_goals_conceded_l5,odds_home,odds_draw,odds_away,implied_prob_home,implied_prob_draw,implied_prob_away,post_home_possession,post_home_shots,post_home_shots_on_target,post_home_big_chances,post_home_passes,post_home_pass_accuracy,post_home_tackles,post_home_interceptions,post_home_fouls,post_home_corners,post_home_yellow_cards,post_home_red_cards,post_away_possession,post_away_shots,post_away_shots_on_target,post_away_big_chances,post_away_passes,post_away_pass_accuracy,post_away_tackles,post_away_interceptions,post_away_fouls,post_away_corners,post_away_yellow_cards,post_away_red_cards,temperature_celsius,humidity_percent,wind_speed_kmh,precipitation_mm,rest_days_home,rest_days_away,travel_distance_km,home_prev_season_position,home_prev_season_points,home_prev_season_wins,home_prev_season_goal_diff,away_prev_season_position,away_prev_season_points,away_prev_season_wins,away_prev_season_goal_diff,h2h_total_matches,h2h_home_wins,h2h_draws,h2h_away_wins,elo_diff,pi_diff,form_diff_l5,goal_diff_l5,prev_season_position_diff,prev_season_points_diff,home_was_top_tier,home_was_bottom_tier,away_was_top_tier,away_was_bottom_tier,home_is_new_team,away_is_new_team,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_match_count,rest_days_diff,home_rest_advantage,away_rest_advantage,home_rest_category,away_rest_category,day_of_week,month,year,is_midweek,is_hot,is_cold,is_rainy,is_heavy_rain,is_windy,is_extreme_weather,is_home,target_home_win,target_draw,target_away_win,target_multiclass,target_home_goals,target_away_goals,target_total_goals,has_detailed_stats,has_odds,has_ratings,has_weather
1996,2014-2015,10,2014-09-20 14:00:00,Borussia Dortmund II,SC Fortuna Köln,16,72,0,2,A,,,1449.625156046592,0.3114226075885544,2.0,12.0,0.4,1.8,,,,,,,2.08,3.38,3.46,0.4807692307692307,0.2958579881656805,0.28901734104046245,,,,,,,,,,,,,,,,,,,,,,,,,20.2,84.0,9.2,1.5,2.0,7.0,,14.0,46.0,12.0,-8.0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,1,,,,0,-5.0,0,1,short,normal,5,9,2014,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,1,1,1
1997,2014-2015,10,2014-09-20 14:00:00,Holstein Kiel,SV Wehen Wiesbaden,2,6,0,0,D,,,1451.9723022996382,0.33782119862760807,4.0,12.0,1.2,1.6,1533.818320663541,0.5353970456756572,6.0,17.0,1.8,1.8,2.2,3.25,3.29,0.45454545454545453,0.3076923076923077,0.303951367781155,47.0,14.0,5.0,0.0,401.0,75.0,26.0,5.0,8.0,4.0,1.0,0.0,53.0,10.0,2.0,0.0,484.0,81.0,15.0,12.0,14.0,2.0,2.0,0.0,19.8,80.0,2.8,0.0,7.0,7.0,492.37857912171427,16.0,45.0,10.0,4.0,4.0,56.0,15.0,-1.0,4,1,2,1,-81.84601836390289,-0.1975758470480491,-2.0,-0.40000000000000013,12.0,-11.0,0,0,0,0,0,0,0.25,0.5,0.25,4,0.0,0,0,normal,normal,5,9,2014,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
1998,2014-2015,10,2014-09-20 14:00:00,FC Rot-Weiß Erfurt,Jahn Regensburg,12,1,2,0,H,,,1547.9499822773291,0.47038896434850935,7.0,15.0,1.8,2.0,1460.3431157132984,0.27135018861005494,5.0,9.0,1.6,1.8,1.84,3.59,4.1,0.5434782608695652,0.2785515320334262,0.24390243902439027,53.0,17.0,9.0,2.0,352.0,78.0,12.0,10.0,14.0,11.0,5.0,0.0,47.0,21.0,6.0,2.0,314.0,71.0,21.0,7.0,16.0,7.0,5.0,0.0,21.9,64.0,12.8,0.0,7.0,7.0,,,,,,11.0,49.0,12.0,0.0,6,1,4,1,87.60686656403072,0.1990387757384544,2.0,0.0,,,0,0,0,0,1,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,6,0.0,0,0,normal,normal,5,9,2014,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,1,1,1
1999,2014-2015,10,2014-09-20 14:00:00,Preußen Münster,SG Sonnenhof Großaspach,27,42,3,1,H,,,1568.8556255253695,0.6333748958696953,11.0,18.0,1.6,1.0,1478.6441501748802,0.31550404042473185,5.0,10.0,1.4,1.8,1.59,3.93,5.53,0.6289308176100629,0.2544529262086514,0.18083182640144665,,,,,,,,,,,,,,,,,,,,,,,,,20.6,77.0,7.9,0.7,7.0,3.0,351.15914805007367,6.0,53.0,13.0,5.0,,,,,0,0,0,0,90.21147535048931,0.31787085544496346,6.0,1.0000000000000002,,,0,0,0,0,0,1,,,,0,4.0,1,0,normal,medium,5,9,2014,0,0,0,1,0,0,0,1,1,0,0,2,3,1,4,0,1,1,1
2000,2014-2015,10,2014-09-20 14:00:00,Energie Cottbus,Hallescher FC,41,33,1,2,A,,,1547.576771817809,0.6178946081477775,11.0,16.0,1.2,0.2,1484.1192589440898,0.39645853837605877,7.0,11.0,1.2,0.8,1.84,3.46,4.32,0.5434782608695652,0.28901734104046245,0.23148148148148145,,,,,,,,,,,,,,,,,,,,,,,,,20.7,81.0,3.3,0.0,3.0,7.0,167.15453998795346,,,,,9.0,51.0,14.0,-5.0,0,0,0,0,63.457512873719224,0.22143606977171876,4.0,0.6000000000000001,,,0,0,0,0,1,0,,,,0,-4.0,0,1,medium,normal,5,9,2014,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,0,1,1,1
2001,2014-2015,11,2014-09-23 19:00:00,VfL Osnabrück,SV Wehen Wiesbaden,14,6,1,3,A,,,1531.331605096952,0.5098771550568738,10.0,14.0,1.4,1.2,1530.117380354103,0.5141478876387139,4.0,17.0,1.0,1.6,2.05,3.37,3.53,0.48780487804878053,0.29673590504451036,0.28328611898017,,,,,,,,,,,,,,,,,,,,,,,,,12.7,68.0,9.6,0.0,4.0,3.0,245.97230571607255,5.0,55.0,15.0,11.0,4.0,56.0,15.0,-1.0,8,2,2,4,1.2142247428489554,-0.004270732581840075,6.0,0.8,1.0,-1.0,0,0,0,0,0,0,0.25,0.25,0.5,8,1.0,1,0,medium,medium,1,9,2014,1,0,0,0,0,0,0,1,0,0,1,0,1,3,4,0,1,1,1
2002,2014-2015,11,2014-09-23 19:00:00,1. FSV Mainz 05 II,Preußen Münster,40,27,4,0,H,,,1439.510137087829,0.2160981822580321,5.0,6.0,0.8,1.0,1580.7921428532477,0.671929442293041,11.0,18.0,2.0,1.2,3.17,3.35,2.21,0.31545741324921134,0.29850746268656714,0.45248868778280543,,,,,,,,,,,,,,,,,,,,,,,,,12.2,74.0,6.0,0.0,4.0,3.0,,,,,,6.0,53.0,13.0,5.0,0,0,0,0,-141.28200576541872,-0.45583126003500885,-6.0,-1.0,,,0,0,0,0,1,0,,,,0,1.0,1,0,medium,medium,1,9,2014,1,0,0,0,0,0,0,1,1,0,0,2,4,0,4,0,1,1,1
2003,2014-2015,11,2014-09-23 19:00:00,Stuttgarter Kickers,SpVgg Unterhaching,34,7,3,0,H,,,1539.5604808852158,0.5371911321161378,7.0,17.0,1.4,1.4,1435.2595501848295,0.3354185651547483,1.0,12.0,0.4,2.4,1.67,3.66,5.13,0.5988023952095809,0.27322404371584696,0.19493177387914232,,,,,,,,,,,,,,,,,,,,,,,,,8.6,78.0,7.6,0.0,4.0,4.0,,8.0,51.0,13.0,-1.0,17.0,43.0,11.0,-15.0,4,0,3,1,104.30093070038629,0.20177256696138945,6.0,2.0,-9.0,8.0,0,0,0,0,0,0,0.0,0.75,0.25,4,0.0,0,0,medium,medium,1,9,2014,1,0,1,0,0,0,0,1,1,0,0,2,3,0,3,0,1,1,1
2004,2014-2015,11,2014-09-23 19:00:00,Chemnitzer FC,Energie Cottbus,28,41,0,1,A,,,1567.6694866760827,0.6869929659512836,10.0,21.0,1.4,0.6,1528.686513148687,0.5185379868434332,8.0,16.0,1.2,0.6,2.02,3.24,3.76,0.49504950495049505,0.30864197530864196,0.26595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,9.3,81.0,3.5,0.0,3.0,3.0,171.39329527651452,12.0,49.0,12.0,-3.0,,,,,0,0,0,0,38.98297352739564,0.16845497910785034,2.0,0.19999999999999996,,,0,0,0,0,0,1,,,,0,0.0,0,0,medium,medium,1,9,2014,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
2005,2014-2015,11,2014-09-24 19:00:00,SG Sonnenhof Großaspach,FC Rot-Weiß Erfurt,42,12,1,1,D,,,1466.707632847002,0.2711032432902391,4.0,10.0,1.6,2.4,1559.998921698956,0.5260832226802693,7.0,15.0,1.8,2.0,2.73,3.31,2.5,0.3663003663003663,0.3021148036253776,0.4,,,,,,,,,,,,,,,,,,,,,,,,,13.0,75.0,10.8,0.0,4.0,4.0,,,,,,,,,,0,0,0,0,-93.29128885195405,-0.2549799793900302,-3.0,-0.5999999999999999,,,0,0,0,0,1,1,,,,0,0.0,0,0,medium,medium,2,9,2014,1,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,1,1
2006,2014-2015,11,2014-09-24 19:00:00,Jahn Regensburg,Holstein Kiel,1,2,0,2,A,,,1448.2941762916714,0.2256125725008741,4.0,8.0,0.8,1.4,1455.6732426090762,0.30294476186242153,5.0,10.0,1.2,1.4,2.74,3.17,2.57,0.36496350364963503,0.31545741324921134,0.38910505836575876,77.0,19.0,3.0,4.0,692.0,86.0,19.0,6.0,8.0,9.0,2.0,0.0,23.0,10.0,4.0,1.0,205.0,69.0,12.0,9.0,10.0,0.0,4.0,0.0,12.4,73.0,7.8,0.0,4.0,4.0,611.6188516517927,11.0,49.0,12.0,0.0,16.0,45.0,10.0,4.0,4,2,1,1,-7.3790663174047495,-0.07733218936154743,-1.0,-0.3999999999999999,-5.0,4.0,0,0,0,0,0,0,0.5,0.25,0.25,4,0.0,0,0,medium,medium,2,9,2014,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,1,1,1
2007,2014-2015,11,2014-09-24 19:00:00,MSV Duisburg,Borussia Dortmund II,39,16,2,1,H,,,1546.934780209859,0.6142181284080469,11.0,17.0,1.6,0.4,1433.7494148391786,0.22706645873789824,1.0,9.0,0.4,2.2,1.7,3.64,4.92,0.5882352941176471,0.2747252747252747,0.2032520325203252,42.0,15.0,6.0,2.0,348.0,68.0,17.0,5.0,6.0,8.0,2.0,0.0,58.0,10.0,2.0,1.0,483.0,76.0,14.0,5.0,7.0,4.0,3.0,0.0,12.2,93.0,13.4,0.0,5.0,4.0,42.472094999726906,7.0,52.0,13.0,0.0,14.0,46.0,12.0,-8.0,2,0,0,2,113.1853653706803,0.3871516696701487,10.0,3.0000000000000004,-7.0,6.0,0,0,0,0,0,0,0.0,0.0,1.0,2,1.0,1,0,normal,medium,2,9,2014,1,0,0,0,0,0,0,1,1,0,0,2,2,1,3,1,1,1,1
2008,2014-2015,11,2014-09-24 19:00:00,SC Fortuna Köln,Hansa Rostock,72,24,1,0,H,,,,,,,,,1453.182526986821,0.37823264281442426,6.0,11.0,1.4,1.6,2.39,3.22,2.99,0.41841004184100417,0.3105590062111801,0.33444816053511706,,,,,,,,,,,,,,,,,,,,,,,,,12.2,91.0,13.4,0.3,4.0,4.0,,,,,,13.0,49.0,13.0,-10.0,0,0,0,0,,,,,,,0,0,0,0,1,0,,,,0,0.0,0,0,medium,medium,2,9,2014,1,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,1
2009,2014-2015,11,2014-09-24 19:00:00,Arminia Bielefeld,VfB Stuttgart II,30,4,3,0,H,,,1608.146342849326,0.583270364524012,10.0,17.0,2.6,1.6,1459.5168647502521,0.435996987257663,8.0,11.0,1.4,1.0,1.63,3.69,5.46,0.6134969325153374,0.2710027100271003,0.18315018315018314,62.0,26.0,11.0,2.0,544.0,85.0,9.0,9.0,15.0,4.0,1.0,0.0,38.0,11.0,7.0,1.0,329.0,76.0,12.0,5.0,17.0,3.0,2.0,0.0,11.7,93.0,12.2,0.4,4.0,4.0,,,,,,15.0,46.0,12.0,-9.0,4,2,1,1,148.62947809907382,0.14727337726634904,2.0,0.6000000000000001,,,0,0,0,0,1,0,0.5,0.25,0.25,4,0.0,0,0,medium,medium,2,9,2014,1,0,0,0,0,0,0,1,1,0,0,2,3,0,3,1,1,1,1
2010,2014-2015,11,2014-09-24 19:00:00,Hallescher FC,Dynamo Dresden,33,3,1,1,D,,,1503.0095176132118,0.5115341054884794,10.0,14.0,1.4,0.6,1598.8776494297315,0.6570110185316271,10.0,20.0,1.8,1.0,2.87,3.38,2.37,0.3484320557491289,0.2958579881656805,0.42194092827004215,44.0,14.0,9.0,3.0,278.0,62.0,18.0,4.0,12.0,4.0,4.0,0.0,56.0,10.0,2.0,0.0,354.0,75.0,14.0,6.0,24.0,5.0,2.0,1.0,12.5,70.0,8.2,0.0,4.0,5.0,132.953865421101,9.0,51.0,14.0,-5.0,,,,,0,0,0,0,-95.86813181651974,-0.1454769130431477,0.0,-1.1102230246251565e-16,,,0,0,0,0,0,1,,,,0,-1.0,0,1,medium,normal,2,9,2014,1,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
2011,2014-2015,12,2014-09-27 14:00:00,Hansa Rostock,MSV Duisburg,24,39,1,3,A,,,1437.8736398916171,0.28685070501575965,6.0,8.0,1.2,1.2,1557.8992900688236,0.7063939482624811,13.0,20.0,1.8,0.4,2.82,3.16,2.52,0.3546099290780142,0.3164556962025316,0.3968253968253968,48.0,12.0,6.0,3.0,389.0,79.0,12.0,10.0,12.0,6.0,2.0,0.0,52.0,12.0,4.0,0.0,441.0,83.0,21.0,9.0,13.0,3.0,2.0,0.0,17.0,59.0,16.3,0.0,2.0,2.0,466.5607342424045,13.0,49.0,13.0,-10.0,7.0,52.0,13.0,0.0,2,0,0,2,-120.02565017720644,-0.4195432432467215,-7.0,-1.4,6.0,-3.0,0,0,0,0,0,0,0.0,0.0,1.0,2,0.0,0,0,short,short,5,9,2014,0,0,0,0,0,0,0,1,0,0,1,0,1,3,4,1,1,1,1
2012,2014-2015,12,2014-09-27 14:00:00,Borussia Dortmund II,Stuttgarter Kickers,16,34,1,1,D,,,1422.784904980214,0.15158126013128584,1.0,6.0,0.4,2.0,1550.8965184589542,0.637467163524366,7.0,20.0,1.6,1.4,3.08,3.3,2.28,0.3246753246753247,0.30303030303030304,0.4385964912280702,,,,,,,,,,,,,,,,,,,,,,,,,17.8,65.0,3.1,0.0,2.0,3.0,330.82326521587294,14.0,46.0,12.0,-8.0,8.0,51.0,13.0,-1.0,4,1,2,1,-128.1116134787403,-0.48588590339308024,-6.0,-1.8000000000000003,6.0,-5.0,0,0,0,0,0,0,0.25,0.5,0.25,4,-1.0,0,1,short,medium,5,9,2014,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,1,1
2013,2014-2015,12,2014-09-27 14:00:00,SpVgg Unterhaching,VfL Osnabrück,7,14,3,4,A,,,1423.9235126110912,0.2829434747975334,1.0,11.0,0.4,2.2,1515.2756882087551,0.4562581250903474,7.0,14.0,1.4,1.8,2.91,3.19,2.44,0.3436426116838488,0.31347962382445144,0.4098360655737705,49.0,14.0,7.0,3.0,328.0,74.0,23.0,10.0,9.0,7.0,4.0,1.0,51.0,17.0,5.0,3.0,346.0,77.0,10.0,5.0,15.0,4.0,3.0,0.0,17.0,70.0,8.5,0.0,3.0,3.0,,17.0,43.0,11.0,-15.0,5.0,55.0,15.0,11.0,8,2,1,5,-91.35217559766397,-0.173314650292814,-6.0,-1.4000000000000001,12.0,-12.0,0,0,0,0,0,0,0.25,0.125,0.625,8,0.0,0,0,medium,medium,5,9,2014,0,0,0,0,0,0,0,1,0,0,1,0,3,4,7,1,1,1,1
2014,2014-2015,12,2014-09-27 14:00:00,SV Wehen Wiesbaden,Jahn Regensburg,6,1,2,0,H,,,1546.1732972423,0.5652404277018083,7.0,17.0,1.6,1.4,1432.633943767746,0.1502802655642214,1.0,5.0,0.4,1.6,1.67,3.72,5.03,0.5988023952095809,0.26881720430107525,0.19880715705765406,51.0,18.0,6.0,4.0,397.0,80.0,13.0,6.0,13.0,5.0,0.0,0.0,49.0,19.0,4.0,4.0,375.0,78.0,23.0,6.0,20.0,7.0,2.0,0.0,19.7,62.0,5.1,0.0,3.0,2.0,302.7414147119007,4.0,56.0,15.0,-1.0,11.0,49.0,12.0,0.0,8,2,2,4,113.53935347455399,0.4149601621375869,6.0,1.4000000000000004,-7.0,7.0,0,0,0,0,0,0,0.25,0.25,0.5,8,1.0,1,0,medium,short,5,9,2014,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,1,1,1
2015,2014-2015,12,2014-09-27 14:00:00,Holstein Kiel,SG Sonnenhof Großaspach,2,42,3,1,H,,,1471.3334751330017,0.4106520567078869,5.0,12.0,1.2,1.2,1470.9034966615532,0.24324291228907866,2.0,8.0,1.2,2.4,1.66,3.71,5.11,0.6024096385542169,0.2695417789757412,0.19569471624266144,41.0,12.0,5.0,2.0,337.0,76.0,12.0,5.0,18.0,4.0,5.0,0.0,59.0,17.0,4.0,3.0,477.0,80.0,11.0,9.0,18.0,7.0,4.0,0.0,16.5,57.0,19.9,0.0,2.0,2.0,599.2704484703305,16.0,45.0,10.0,4.0,,,,,0,0,0,0,0.4299784714485213,0.16740914441880825,3.0,1.2,,,0,0,0,0,0,1,,,,0,0.0,0,0,short,short,5,9,2014,0,0,0,0,0,0,0,1,1,0,0,2,3,1,4,1,1,1,1
2016,2014-2015,12,2014-09-27 14:00:00,FC Rot-Weiß Erfurt,1. FSV Mainz 05 II,12,40,1,0,H,,,1555.803057884405,0.5230157575249886,7.0,16.0,1.6,1.8,1461.680024795001,0.3501405676394281,5.0,9.0,1.0,0.8,1.84,3.48,4.23,0.5434782608695652,0.28735632183908044,0.23640661938534277,,,,,,,,,,,,,,,,,,,,,,,,,16.1,71.0,5.8,0.0,2.0,3.0,,,,,,,,,,0,0,0,0,94.12303308940409,0.17287518988556055,2.0,-0.3999999999999999,,,0,0,0,0,1,1,,,,0,-1.0,0,1,short,medium,5,9,2014,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,1,1
2017,2014-2015,12,2014-09-27 14:00:00,Dynamo Dresden,Chemnitzer FC,3,28,1,0,H,,,1594.5714950161157,0.5885683622394356,11.0,18.0,1.8,0.8,1549.881750225164,0.563141581630931,10.0,18.0,1.4,0.4,2.03,3.3,3.67,0.4926108374384237,0.30303030303030304,0.2724795640326976,,,,,,,,,,,,,,,,,,,,,,,,,16.5,69.0,10.5,0.0,2.0,3.0,88.06970632788588,,,,,12.0,49.0,12.0,-3.0,0,0,0,0,44.689744790951636,0.025426780608504673,1.0,1.1102230246251565e-16,,,0,0,0,0,1,0,,,,0,-1.0,0,1,short,medium,5,9,2014,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,1,1
2018,2014-2015,12,2014-09-28 14:00:00,VfB Stuttgart II,SC Fortuna Köln,4,72,3,1,H,,,1449.9724287194774,0.3901472462107707,8.0,11.0,1.2,1.2,,,,,,,2.25,3.28,3.12,0.4444444444444444,0.3048780487804878,0.3205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,20.6,65.0,2.3,0.0,3.0,3.0,,15.0,46.0,12.0,-9.0,,,,,0,0,0,0,,,,,,,0,0,0,0,0,1,,,,0,0.0,0,0,medium,medium,6,9,2014,0,0,0,0,0,0,0,1,1,0,0,2,3,1,4,0,1,1,1
2019,2014-2015,12,2014-09-28 14:00:00,Preußen Münster,Hallescher FC,27,33,2,0,H,,,1558.6222551460755,0.6012688830889653,10.0,18.0,1.6,1.6,1507.3156720268275,0.5099966354368353,8.0,15.0,0.8,0.8,1.92,3.43,3.91,0.5208333333333334,0.29154518950437314,0.2557544757033248,58.0,7.0,1.0,0.0,406.0,73.0,12.0,7.0,17.0,8.0,5.0,0.0,42.0,7.0,1.0,1.0,288.0,62.0,13.0,4.0,14.0,7.0,2.0,0.0,20.7,65.0,6.9,0.0,4.0,3.0,303.28114123921495,6.0,53.0,13.0,5.0,9.0,51.0,14.0,-5.0,4,2,1,1,51.30658311924799,0.09127224765213005,2.0,0.0,-3.0,2.0,0,0,0,0,0,0,0.5,0.25,0.25,4,1.0,1,0,medium,medium,6,9,2014,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,1,1,1
2020,2014-2015,12,2014-09-28 14:00:00,Energie Cottbus,Arminia Bielefeld,41,30,1,1,D,,,1546.4742495996056,0.5691688610749067,8.0,16.0,1.0,0.6,1617.6907788801007,0.6270939376943656,12.0,17.0,3.0,1.4,2.38,3.31,2.9,0.42016806722689076,0.3021148036253776,0.3448275862068966,60.0,18.0,4.0,0.0,528.0,83.0,17.0,10.0,8.0,6.0,1.0,0.0,40.0,10.0,6.0,4.0,360.0,73.0,19.0,15.0,9.0,2.0,2.0,0.0,19.6,58.0,7.5,0.0,4.0,3.0,400.57244831834623,,,,,,,,,0,0,0,0,-71.21652928049502,-0.05792507661945889,-4.0,-1.2000000000000002,,,0,0,0,0,1,1,,,,0,1.0,1,0,medium,medium,6,9,2014,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
2021,2014-2015,13,2014-10-04 14:00:00,VfL Osnabrück,Jahn Regensburg,14,1,2,0,H,,,1527.1631037070995,0.5650451268096752,7.0,17.0,1.6,2.2,1421.6841163022577,0.1344766901681699,0.0,5.0,0.2,1.8,1.61,3.85,5.43,0.6211180124223602,0.2597402597402597,0.1841620626151013,43.0,16.0,5.0,2.0,382.0,69.0,18.0,14.0,11.0,5.0,3.0,0.0,57.0,14.0,3.0,1.0,512.0,78.0,24.0,14.0,18.0,3.0,4.0,0.0,20.2,57.0,16.9,0.0,7.0,7.0,463.419176216467,5.0,55.0,15.0,11.0,11.0,49.0,12.0,0.0,6,3,2,1,105.47898740484175,0.43056843664150535,7.0,1.0,-6.0,6.0,0,0,0,0,0,0,0.5,0.3333333333333333,0.16666666666666666,6,0.0,0,0,normal,normal,5,10,2014,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,1,1,1
2022,2014-2015,13,2014-10-04 14:00:00,SpVgg Unterhaching,Borussia Dortmund II,7,16,2,0,H,,,1412.0360971127468,0.23598670079251086,1.0,10.0,1.0,2.6,1428.4310588342066,0.1706944323196178,1.0,6.0,0.6,2.2,2.24,3.32,3.13,0.4464285714285714,0.30120481927710846,0.3194888178913738,44.0,12.0,1.0,0.0,350.0,68.0,26.0,11.0,8.0,5.0,2.0,0.0,56.0,14.0,6.0,1.0,464.0,74.0,18.0,5.0,12.0,6.0,2.0,0.0,17.1,60.0,3.9,0.0,7.0,7.0,,17.0,43.0,11.0,-15.0,14.0,46.0,12.0,-8.0,6,3,1,2,-16.394961721459822,0.06529226847289304,0.0,0.0,3.0,-3.0,0,0,0,0,0,0,0.5,0.16666666666666666,0.3333333333333333,6,0.0,0,0,normal,normal,5,10,2014,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,1,1,1
2023,2014-2015,13,2014-10-04 14:00:00,Stuttgarter Kickers,Hansa Rostock,34,24,3,0,H,An der Kreuzeiche,,1545.2503646049615,0.5710797523768191,8.0,18.0,1.4,0.8,1427.1911522676362,0.2394830440116249,3.0,7.0,1.0,1.8,1.61,3.68,5.74,0.6211180124223602,0.2717391304347826,0.17421602787456444,,,,,,,,,,,,,,,,,,,,,,,,,17.2,61.0,3.3,0.0,7.0,7.0,629.2883311214621,8.0,51.0,13.0,-1.0,13.0,49.0,13.0,-10.0,4,2,1,1,118.05921233732533,0.33159670836519417,5.0,1.4,-5.0,2.0,0,0,0,0,0,0,0.5,0.25,0.25,4,0.0,0,0,normal,normal,5,10,2014,0,0,0,0,0,0,0,1,1,0,0,2,3,0,3,0,1,1,1
2024,2014-2015,13,2014-10-04 14:00:00,MSV Duisburg,VfB Stuttgart II,39,4,1,1,D,,,1568.5817776928045,0.7716742510354296,13.0,22.0,2.2,0.6,1467.5120243364713,0.5058865131190773,10.0,14.0,1.2,0.8,1.63,3.86,5.2,0.6134969325153374,0.2590673575129534,0.1923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,20.0,62.0,16.6,0.0,7.0,6.0,,7.0,52.0,13.0,0.0,15.0,46.0,12.0,-9.0,2,0,2,0,101.0697533563332,0.26578773791635235,3.0,1.2000000000000002,-8.0,6.0,0,0,0,0,0,0,0.0,1.0,0.0,2,1.0,1,0,normal,normal,5,10,2014,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,1,1
2025,2014-2015,13,2014-10-04 14:00:00,SC Fortuna Köln,Energie Cottbus,72,41,3,0,H,,,,,,,,,1549.7087187131035,0.5615704807505569,8.0,17.0,1.0,0.6,2.65,3.17,2.64,0.37735849056603776,0.31545741324921134,0.3787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,19.7,61.0,17.1,0.0,6.0,6.0,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,10,2014,0,0,0,0,0,0,0,1,1,0,0,2,3,0,3,0,1,0,1
2026,2014-2015,13,2014-10-04 14:00:00,Arminia Bielefeld,Dynamo Dresden,30,3,4,1,H,,,1614.4563097666028,0.6134041167391336,10.0,18.0,2.4,1.2,1608.524731691458,0.6318347943505193,11.0,18.0,1.6,0.8,2.23,3.3,3.16,0.4484304932735426,0.30303030303030304,0.3164556962025316,56.0,12.0,2.0,2.0,430.0,77.0,13.0,4.0,13.0,4.0,3.0,1.0,44.0,22.0,7.0,1.0,325.0,70.0,19.0,3.0,17.0,5.0,3.0,0.0,19.8,58.0,16.3,0.0,6.0,7.0,378.09390948380076,,,,,,,,,0,0,0,0,5.931578075144671,-0.018430677611385615,-1.0,0.3999999999999999,,,0,0,0,0,1,1,,,,0,-1.0,0,1,normal,normal,5,10,2014,0,0,0,0,0,0,0,1,1,0,0,2,4,1,5,1,1,1,1
2027,2014-2015,13,2014-10-04 14:00:00,Chemnitzer FC,Preußen Münster,28,27,1,0,H,,,1535.9285135498217,0.45231449349919256,7.0,15.0,1.0,0.6,1572.2765261088618,0.6431997197506991,12.0,18.0,1.8,1.4,2.24,3.17,3.27,0.4464285714285714,0.31545741324921134,0.3058103975535168,,,,,,,,,,,,,,,,,,,,,,,,,15.4,59.0,12.4,0.0,7.0,6.0,383.3845098571376,12.0,49.0,12.0,-3.0,6.0,53.0,13.0,5.0,6,0,2,4,-36.34801255904017,-0.19088522625150656,-5.0,-1.1102230246251565e-16,6.0,-4.0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,6,1.0,1,0,normal,normal,5,10,2014,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,1,1
2028,2014-2015,13,2014-10-05 14:00:00,1. FSV Mainz 05 II,Holstein Kiel,40,2,1,1,D,,,1449.9115352637916,0.29611730144306375,5.0,8.0,1.0,0.6,1487.3136739027375,0.5070327788433272,7.0,14.0,1.6,1.2,2.65,3.19,2.67,0.37735849056603776,0.31347962382445144,0.37453183520599254,41.0,12.0,5.0,2.0,337.0,76.0,12.0,5.0,18.0,4.0,5.0,0.0,59.0,17.0,4.0,3.0,477.0,80.0,11.0,9.0,18.0,7.0,4.0,0.0,17.0,71.0,7.9,0.0,8.0,8.0,,,,,,16.0,45.0,10.0,4.0,0,0,0,0,-37.40213863894587,-0.21091547740026345,-2.0,-1.1102230246251565e-16,,,0,0,0,0,1,0,,,,0,0.0,0,0,long,long,6,10,2014,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
